County_FIPS,County,State,Overall SVI-2018-Percentile
40071,Kay County,Oklahoma,0.842
40073,Kingfisher County,Oklahoma,0.3806
40075,Kiowa County,Oklahoma,0.6545
40077,Latimer County,Oklahoma,0.8936
40079,Le Flore County,Oklahoma,0.9032
40081,Lincoln County,Oklahoma,0.4787
40083,Logan County,Oklahoma,0.2984
40085,Love County,Oklahoma,0.6293
40093,Major County,Oklahoma,0.3204
40095,Marshall County,Oklahoma,0.8545
40097,Mayes County,Oklahoma,0.7519
40087,Mcclain County,Oklahoma,0.1624
40089,Mccurtain County,Oklahoma,0.9137
40091,Mcintosh County,Oklahoma,0.7828
40099,Murray County,Oklahoma,0.7092
40101,Muskogee County,Oklahoma,0.9338
40103,Noble County,Oklahoma,0.3385
40105,Nowata County,Oklahoma,0.5895
40107,Okfuskee County,Oklahoma,0.9287
40109,Oklahoma County,Oklahoma,0.6818
40111,Okmulgee County,Oklahoma,0.8659
40113,Osage County,Oklahoma,0.6239
40115,Ottawa County,Oklahoma,0.9576
40117,Pawnee County,Oklahoma,0.5424
40119,Payne County,Oklahoma,0.5131
40121,Pittsburg County,Oklahoma,0.8264
40123,Pontotoc County,Oklahoma,0.65
40125,Pottawatomie County,Oklahoma,0.7815
40127,Pushmataha County,Oklahoma,0.7863
40129,Roger Mills County,Oklahoma,0.4003
40131,Rogers County,Oklahoma,0.2834
40133,Seminole County,Oklahoma,0.929
40135,Sequoyah County,Oklahoma,0.9159
40137,Stephens County,Oklahoma,0.6051
40139,Texas County,Oklahoma,0.821
40141,Tillman County,Oklahoma,0.871
40143,Tulsa County,Oklahoma,0.6159
40145,Wagoner County,Oklahoma,0.4245
40147,Washington County,Oklahoma,0.4382
40149,Washita County,Oklahoma,0.4045
40151,Woods County,Oklahoma,0.314
40153,Woodward County,Oklahoma,0.5745
41001,Baker County,Oregon,0.6854
41003,Benton County,Oregon,0.349
41005,Clackamas County,Oregon,0.1895
41007,Clatsop County,Oregon,0.5185
41009,Columbia County,Oregon,0.4025
41011,Coos County,Oregon,0.743
41013,Crook County,Oregon,0.5729
41015,Curry County,Oregon,0.4879
41017,Deschutes County,Oregon,0.1637
41019,Douglas County,Oregon,0.7277
41021,Gilliam County,Oregon,0.5092
41023,Grant County,Oregon,0.5465
41025,Harney County,Oregon,0.7108
41027,Hood River County,Oregon,0.5455
41029,Jackson County,Oregon,0.7354
41031,Jefferson County,Oregon,0.9118
41033,Josephine County,Oregon,0.6557
41035,Klamath County,Oregon,0.8688
41037,Lake County,Oregon,0.7608
41039,Lane County,Oregon,0.649
41041,Lincoln County,Oregon,0.5522
41043,Linn County,Oregon,0.679
41045,Malheur County,Oregon,0.9965
41047,Marion County,Oregon,0.8535
41049,Morrow County,Oregon,0.7643
41051,Multnomah County,Oregon,0.4675
41053,Polk County,Oregon,0.5777
41055,Sherman County,Oregon,0.135
41057,Tillamook County,Oregon,0.6586
41059,Umatilla County,Oregon,0.9688
41061,Union County,Oregon,0.6729
41063,Wallowa County,Oregon,0.5032
41065,Wasco County,Oregon,0.8389
41067,Washington County,Oregon,0.3194
41069,Wheeler County,Oregon,0.3901
41071,Yamhill County,Oregon,0.6608
42001,Adams County,Pennsylvania,0.2118
42003,Allegheny County,Pennsylvania,0.2506
42005,Armstrong County,Pennsylvania,0.2475
42007,Beaver County,Pennsylvania,0.2481
42009,Bedford County,Pennsylvania,0.2729
42011,Berks County,Pennsylvania,0.6162
42013,Blair County,Pennsylvania,0.3981
42015,Bradford County,Pennsylvania,0.3471
42017,Bucks County,Pennsylvania,0.0831
42019,Butler County,Pennsylvania,0.079
42021,Cambria County,Pennsylvania,0.4892
42023,Cameron County,Pennsylvania,0.3006
42025,Carbon County,Pennsylvania,0.3048
42027,Centre County,Pennsylvania,0.2892
42029,Chester County,Pennsylvania,0.1436
42031,Clarion County,Pennsylvania,0.4771
42033,Clearfield County,Pennsylvania,0.6054
42035,Clinton County,Pennsylvania,0.486
42037,Columbia County,Pennsylvania,0.2768
42039,Crawford County,Pennsylvania,0.5064
42041,Cumberland County,Pennsylvania,0.1615
42043,Dauphin County,Pennsylvania,0.4975
42045,Delaware County,Pennsylvania,0.4131
42047,Elk County,Pennsylvania,0.1166
42049,Erie County,Pennsylvania,0.6194
42051,Fayette County,Pennsylvania,0.6248
42053,Forest County,Pennsylvania,0.7115
42055,Franklin County,Pennsylvania,0.3373
42057,Fulton County,Pennsylvania,0.2201
42059,Greene County,Pennsylvania,0.435
42061,Huntingdon County,Pennsylvania,0.4908
42063,Indiana County,Pennsylvania,0.5484
42065,Jefferson County,Pennsylvania,0.3312
42067,Juniata County,Pennsylvania,0.4484
42069,Lackawanna County,Pennsylvania,0.5252
42071,Lancaster County,Pennsylvania,0.4573
42073,Lawrence County,Pennsylvania,0.4694
42075,Lebanon County,Pennsylvania,0.5328
42077,Lehigh County,Pennsylvania,0.635
42079,Luzerne County,Pennsylvania,0.6089
42081,Lycoming County,Pennsylvania,0.421
42083,Mckean County,Pennsylvania,0.5462
42085,Mercer County,Pennsylvania,0.542
42087,Mifflin County,Pennsylvania,0.4723
42089,Monroe County,Pennsylvania,0.3064
42091,Montgomery County,Pennsylvania,0.1653
42093,Montour County,Pennsylvania,0.3111
42095,Northampton County,Pennsylvania,0.2876
42097,Northumberland County,Pennsylvania,0.5006
42099,Perry County,Pennsylvania,0.1089
42101,Philadelphia County,Pennsylvania,0.9204
42103,Pike County,Pennsylvania,0.1287
42105,Potter County,Pennsylvania,0.4417
42107,Schuylkill County,Pennsylvania,0.4506
42109,Snyder County,Pennsylvania,0.2299
42111,Somerset County,Pennsylvania,0.4226
42113,Sullivan County,Pennsylvania,0.3576
42115,Susquehanna County,Pennsylvania,0.2064
42117,Tioga County,Pennsylvania,0.3153
42119,Union County,Pennsylvania,0.3605
42121,Venango County,Pennsylvania,0.4229
42123,Warren County,Pennsylvania,0.2134
42125,Washington County,Pennsylvania,0.1694
42127,Wayne County,Pennsylvania,0.2631
42129,Westmoreland County,Pennsylvania,0.1379
42131,Wyoming County,Pennsylvania,0.1121
42133,York County,Pennsylvania,0.329
44001,Bristol County,Rhode Island,0.1236
44003,Kent County,Rhode Island,0.1519
44005,Newport County,Rhode Island,0.179
44007,Providence County,Rhode Island,0.7592
44009,Washington County,Rhode Island,0.0889
45001,Abbeville County,South Carolina,0.8564
45003,Aiken County,South Carolina,0.6666
45005,Allendale County,South Carolina,0.993
45007,Anderson County,South Carolina,0.701
45009,Bamberg County,South Carolina,0.9516
45011,Barnwell County,South Carolina,0.9904
45013,Beaufort County,South Carolina,0.4006
45015,Berkeley County,South Carolina,0.5146
45017,Calhoun County,South Carolina,0.5627
45019,Charleston County,South Carolina,0.3156
45021,Cherokee County,South Carolina,0.6978
45023,Chester County,South Carolina,0.7363
45025,Chesterfield County,South Carolina,0.9487
45027,Clarendon County,South Carolina,0.9793
45029,Colleton County,South Carolina,0.8
45031,Darlington County,South Carolina,0.9268
45033,Dillon County,South Carolina,0.9682
45035,Dorchester County,South Carolina,0.4188
45037,Edgefield County,South Carolina,0.8484
45039,Fairfield County,South Carolina,0.7484
45041,Florence County,South Carolina,0.8987
45043,Georgetown County,South Carolina,0.6771
45045,Greenville County,South Carolina,0.5038
45047,Greenwood County,South Carolina,0.9344
45049,Hampton County,South Carolina,0.8032
45051,Horry County,South Carolina,0.6102
45053,Jasper County,South Carolina,0.9449
45055,Kershaw County,South Carolina,0.4959
45057,Lancaster County,South Carolina,0.5121
45059,Laurens County,South Carolina,0.9172
45061,Lee County,South Carolina,0.921
45063,Lexington County,South Carolina,0.442
45067,Marion County,South Carolina,0.9293
45069,Marlboro County,South Carolina,0.9869
45065,Mccormick County,South Carolina,0.7373
45071,Newberry County,South Carolina,0.9232
45073,Oconee County,South Carolina,0.7293
45075,Orangeburg County,South Carolina,0.9229
45077,Pickens County,South Carolina,0.599
45079,Richland County,South Carolina,0.6309
45081,Saluda County,South Carolina,0.7949
45083,Spartanburg County,South Carolina,0.7618
45085,Sumter County,South Carolina,0.9732
45087,Union County,South Carolina,0.8678
45089,Williamsburg County,South Carolina,0.9704
45091,York County,South Carolina,0.3662
46003,Aurora County,South Dakota,0.2726
46005,Beadle County,South Dakota,0.6506
46007,Bennett County,South Dakota,0.7927
46009,Bon Homme County,South Dakota,0.2382
46011,Brookings County,South Dakota,0.1561
46013,Brown County,South Dakota,0.3287
46015,Brule County,South Dakota,0.5713
46017,Buffalo County,South Dakota,0.971
46019,Butte County,South Dakota,0.3627
46021,Campbell County,South Dakota,0.0064
46023,Charles Mix County,South Dakota,0.7389
46025,Clark County,South Dakota,0.171
46027,Clay County,South Dakota,0.2468
46029,Codington County,South Dakota,0.2449
46031,Corson County,South Dakota,0.8395
46033,Custer County,South Dakota,0.228
46035,Davison County,South Dakota,0.2338
46037,Day County,South Dakota,0.185
46039,Deuel County,South Dakota,0.0822
46041,Dewey County,South Dakota,0.8831
46043,Douglas County,South Dakota,0.1503
46045,Edmunds County,South Dakota,0.0341
46047,Fall River County,South Dakota,0.4172
46049,Faulk County,South Dakota,0.0777
46051,Grant County,South Dakota,0.0551
46053,Gregory County,South Dakota,0.2847
46055,Haakon County,South Dakota,0.3624
46057,Hamlin County,South Dakota,0.1586
46059,Hand County,South Dakota,0.0309
46061,Hanson County,South Dakota,0.0013
46063,Harding County,South Dakota,0.0828
46065,Hughes County,South Dakota,0.4061
46067,Hutchinson County,South Dakota,0.2487
46069,Hyde County,South Dakota,0.0943
46071,Jackson County,South Dakota,0.9666
46073,Jerauld County,South Dakota,0.0506
46075,Jones County,South Dakota,0.0051
46077,Kingsbury County,South Dakota,0.0223
46079,Lake County,South Dakota,0.1965
46081,Lawrence County,South Dakota,0.2618
46083,Lincoln County,South Dakota,0.0201
46085,Lyman County,South Dakota,0.7137
46091,Marshall County,South Dakota,0.2131
46087,Mccook County,South Dakota,0.2229
46089,Mcpherson County,South Dakota,0.2889
46093,Meade County,South Dakota,0.0892
46095,Mellette County,South Dakota,0.9156
46097,Miner County,South Dakota,0.1057
46099,Minnehaha County,South Dakota,0.3589
46101,Moody County,South Dakota,0.3908
46102,Oglala Lakota County,South Dakota,0.9943
46103,Pennington County,South Dakota,0.4162
46105,Perkins County,South Dakota,0.1096
46107,Potter County,South Dakota,0.0516
46109,Roberts County,South Dakota,0.7178
46111,Sanborn County,South Dakota,0.0385
46115,Spink County,South Dakota,0.1768
46117,Stanley County,South Dakota,0.1099
46119,Sully County,South Dakota,0.0073
46121,Todd County,South Dakota,0.9564
46123,Tripp County,South Dakota,0.3411
46125,Turner County,South Dakota,0.108
46127,Union County,South Dakota,0.0274
46129,Walworth County,South Dakota,0.3939
46135,Yankton County,South Dakota,0.3159
46137,Ziebach County,South Dakota,0.9538
47001,Anderson County,Tennessee,0.6064
47003,Bedford County,Tennessee,0.7758
47005,Benton County,Tennessee,0.7029
47007,Bledsoe County,Tennessee,0.8159
47009,Blount County,Tennessee,0.2452
47011,Bradley County,Tennessee,0.6914
47013,Campbell County,Tennessee,0.7338
47015,Cannon County,Tennessee,0.3704
47017,Carroll County,Tennessee,0.7443
47019,Carter County,Tennessee,0.6153
47021,Cheatham County,Tennessee,0.2369
47023,Chester County,Tennessee,0.6436
47025,Claiborne County,Tennessee,0.7102
47027,Clay County,Tennessee,0.5939
47029,Cocke County,Tennessee,0.6857
47031,Coffee County,Tennessee,0.4914
47033,Crockett County,Tennessee,0.7812
47035,Cumberland County,Tennessee,0.5373
47037,Davidson County,Tennessee,0.5363
47039,Decatur County,Tennessee,0.5086
47041,Dekalb County,Tennessee,0.4306
47043,Dickson County,Tennessee,0.429
47045,Dyer County,Tennessee,0.7596
47047,Fayette County,Tennessee,0.2554
47049,Fentress County,Tennessee,0.6373
47051,Franklin County,Tennessee,0.3764
47053,Gibson County,Tennessee,0.735
47055,Giles County,Tennessee,0.6032
47057,Grainger County,Tennessee,0.593
47059,Greene County,Tennessee,0.5446
47061,Grundy County,Tennessee,0.8685
47063,Hamblen County,Tennessee,0.8146
47065,Hamilton County,Tennessee,0.4137
47067,Hancock County,Tennessee,0.7666
47069,Hardeman County,Tennessee,0.8672
47071,Hardin County,Tennessee,0.7064
47073,Hawkins County,Tennessee,0.708
47075,Haywood County,Tennessee,0.8717
47077,Henderson County,Tennessee,0.6981
47079,Henry County,Tennessee,0.6347
47081,Hickman County,Tennessee,0.5662
47083,Houston County,Tennessee,0.5551
47085,Humphreys County,Tennessee,0.3688
47087,Jackson County,Tennessee,0.6
47089,Jefferson County,Tennessee,0.5608
47091,Johnson County,Tennessee,0.5653
47093,Knox County,Tennessee,0.3035
47095,Lake County,Tennessee,0.9185
47097,Lauderdale County,Tennessee,0.9672
47099,Lawrence County,Tennessee,0.8318
47101,Lewis County,Tennessee,0.6363
47103,Lincoln County,Tennessee,0.6777
47105,Loudon County,Tennessee,0.3863
47111,Macon County,Tennessee,0.6927
47113,Madison County,Tennessee,0.7124
47115,Marion County,Tennessee,0.5061
47117,Marshall County,Tennessee,0.6099
47119,Maury County,Tennessee,0.3949
47107,Mcminn County,Tennessee,0.6551
47109,Mcnairy County,Tennessee,0.7172
47121,Meigs County,Tennessee,0.4933
47123,Monroe County,Tennessee,0.6478
47125,Montgomery County,Tennessee,0.5172
47127,Moore County,Tennessee,0.0914
47129,Morgan County,Tennessee,0.7494
47131,Obion County,Tennessee,0.7694
47133,Overton County,Tennessee,0.4576
47135,Perry County,Tennessee,0.6799
47137,Pickett County,Tennessee,0.4153
47139,Polk County,Tennessee,0.4904
47141,Putnam County,Tennessee,0.6182
47143,Rhea County,Tennessee,0.8207
47145,Roane County,Tennessee,0.3844
47147,Robertson County,Tennessee,0.4287
47149,Rutherford County,Tennessee,0.3268
47151,Scott County,Tennessee,0.7637
47153,Sequatchie County,Tennessee,0.572
47155,Sevier County,Tennessee,0.6111
47157,Shelby County,Tennessee,0.7847
47159,Smith County,Tennessee,0.2608
47161,Stewart County,Tennessee,0.4086
47163,Sullivan County,Tennessee,0.5411
47165,Sumner County,Tennessee,0.2057
47167,Tipton County,Tennessee,0.45
47169,Trousdale County,Tennessee,0.522
47171,Unicoi County,Tennessee,0.7981
47173,Union County,Tennessee,0.6672
47175,Van Buren County,Tennessee,0.6025
47177,Warren County,Tennessee,0.8322
47179,Washington County,Tennessee,0.4589
47181,Wayne County,Tennessee,0.7624
47183,Weakley County,Tennessee,0.6583
47185,White County,Tennessee,0.5984
47187,Williamson County,Tennessee,0.021
47189,Wilson County,Tennessee,0.1465
48001,Anderson County,Texas,0.7946
48003,Andrews County,Texas,0.4736
48005,Angelina County,Texas,0.9771
48007,Aransas County,Texas,0.8019
48009,Archer County,Texas,0.0898
48011,Armstrong County,Texas,0.1599
48013,Atascosa County,Texas,0.8497
48015,Austin County,Texas,0.4936
48017,Bailey County,Texas,0.8003
48019,Bandera County,Texas,0.5076
48021,Bastrop County,Texas,0.7459
48023,Baylor County,Texas,0.1554
48025,Bee County,Texas,0.9694
48027,Bell County,Texas,0.8051
48029,Bexar County,Texas,0.8258
48031,Blanco County,Texas,0.2783
48033,Borden County,Texas,0.0621
48035,Bosque County,Texas,0.6175
48037,Bowie County,Texas,0.8529
48039,Brazoria County,Texas,0.5134
48041,Brazos County,Texas,0.6532
48043,Brewster County,Texas,0.6573
48045,Briscoe County,Texas,0.4564
48047,Brooks County,Texas,1
48049,Brown County,Texas,0.6277
48051,Burleson County,Texas,0.608
48053,Burnet County,Texas,0.5299
48055,Caldwell County,Texas,0.8732
48057,Calhoun County,Texas,0.8618
48059,Callahan County,Texas,0.2968
48061,Cameron County,Texas,0.9758
48063,Camp County,Texas,0.9019
48065,Carson County,Texas,0.0338
48067,Cass County,Texas,0.7841
48069,Castro County,Texas,0.7774
48071,Chambers County,Texas,0.4108
48073,Cherokee County,Texas,0.9191
48075,Childress County,Texas,0.75
48077,Clay County,Texas,0.3182
48079,Cochran County,Texas,0.8608
48081,Coke County,Texas,0.6204
48083,Coleman County,Texas,0.4185
48085,Collin County,Texas,0.1506
48087,Collingsworth County,Texas,0.8876
48089,Colorado County,Texas,0.6847
48091,Comal County,Texas,0.2379
48093,Comanche County,Texas,0.7264
48095,Concho County,Texas,0.4283
48097,Cooke County,Texas,0.6226
48099,Coryell County,Texas,0.7809
48101,Cottle County,Texas,0.9363
48103,Crane County,Texas,0.4739
48105,Crockett County,Texas,0.6892
48107,Crosby County,Texas,0.9395
48109,Culberson County,Texas,0.9971
48111,Dallam County,Texas,0.5503
48113,Dallas County,Texas,0.7538
48115,Dawson County,Texas,0.9475
48117,Deaf Smith County,Texas,0.8411
48119,Delta County,Texas,0.5704
48121,Denton County,Texas,0.221
48123,Dewitt County,Texas,0.8229
48125,Dickens County,Texas,0.8796
48127,Dimmit County,Texas,0.9997
48129,Donley County,Texas,0.4525
48131,Duval County,Texas,0.9994
48133,Eastland County,Texas,0.8067
48135,Ector County,Texas,0.7924
48137,Edwards County,Texas,0.4385
48141,El Paso County,Texas,0.9535
48139,Ellis County,Texas,0.3924
48143,Erath County,Texas,0.6252
48145,Falls County,Texas,0.9799
48147,Fannin County,Texas,0.5758
48149,Fayette County,Texas,0.4363
48151,Fisher County,Texas,0.4312
48153,Floyd County,Texas,0.8299
48155,Foard County,Texas,0.4783
48157,Fort Bend County,Texas,0.2873
48159,Franklin County,Texas,0.5277
48161,Freestone County,Texas,0.843
48163,Frio County,Texas,0.9866
48165,Gaines County,Texas,0.6825
48167,Galveston County,Texas,0.585
48169,Garza County,Texas,0.7213
48171,Gillespie County,Texas,0.3573
48173,Glasscock County,Texas,0.1761
48175,Goliad County,Texas,0.5815
48177,Gonzales County,Texas,0.8959
48179,Gray County,Texas,0.8446
48181,Grayson County,Texas,0.6592
48183,Gregg County,Texas,0.8825
48185,Grimes County,Texas,0.8602
48187,Guadalupe County,Texas,0.4344
48189,Hale County,Texas,0.9312
48191,Hall County,Texas,0.95
48193,Hamilton County,Texas,0.6083
48195,Hansford County,Texas,0.7615
48197,Hardeman County,Texas,0.728
48199,Hardin County,Texas,0.2532
48201,Harris County,Texas,0.7236
48203,Harrison County,Texas,0.7306
48205,Hartley County,Texas,0.5344
48207,Haskell County,Texas,0.9755
48209,Hays County,Texas,0.4924
48211,Hemphill County,Texas,0.7427
48213,Henderson County,Texas,0.7201
48215,Hidalgo County,Texas,0.978
48217,Hill County,Texas,0.8707
48219,Hockley County,Texas,0.9025
48221,Hood County,Texas,0.2602
48223,Hopkins County,Texas,0.7067
48225,Houston County,Texas,0.9131
48227,Howard County,Texas,0.9153
48229,Hudspeth County,Texas,0.9825
48231,Hunt County,Texas,0.8341
48233,Hutchinson County,Texas,0.6631
48235,Irion County,Texas,0.2013
48237,Jack County,Texas,0.6538
48239,Jackson County,Texas,0.6774
48241,Jasper County,Texas,0.8239
48243,Jeff Davis County,Texas,0.3611
48245,Jefferson County,Texas,0.8567
48247,Jim Hogg County,Texas,0.9917
48249,Jim Wells County,Texas,0.9226
48251,Johnson County,Texas,0.5073
48253,Jones County,Texas,0.6328
48255,Karnes County,Texas,0.8424
48257,Kaufman County,Texas,0.5691
48259,Kendall County,Texas,0.2283
48261,Kenedy County,Texas,0.7328
48263,Kent County,Texas,0.4427
48265,Kerr County,Texas,0.6959
48267,Kimble County,Texas,0.5885
48269,King County,Texas,0.1955
48271,Kinney County,Texas,0.8561
48273,Kleberg County,Texas,0.9834
48275,Knox County,Texas,0.7962
48283,La Salle County,Texas,0.8191
48277,Lamar County,Texas,0.8357
48279,Lamb County,Texas,0.8975
48281,Lampasas County,Texas,0.5443
48285,Lavaca County,Texas,0.6879
48287,Lee County,Texas,0.6752
48289,Leon County,Texas,0.6156
48291,Liberty County,Texas,0.9427
48293,Limestone County,Texas,0.9532
48295,Lipscomb County,Texas,0.4605
48297,Live Oak County,Texas,0.6917
48299,Llano County,Texas,0.4666
48301,Loving County,Texas,0.7573
48303,Lubbock County,Texas,0.7497
48305,Lynn County,Texas,0.8908
48313,Madison County,Texas,0.8376
48315,Marion County,Texas,0.6885
48317,Martin County,Texas,0.4239
48319,Mason County,Texas,0.357
48321,Matagorda County,Texas,0.9067
48323,Maverick County,Texas,0.9742
48307,Mcculloch County,Texas,0.7395
48309,Mclennan County,Texas,0.8436
48311,Mcmullen County,Texas,0.7631
48325,Medina County,Texas,0.6697
48327,Menard County,Texas,0.5854
48329,Midland County,Texas,0.4748
48331,Milam County,Texas,0.7627
48333,Mills County,Texas,0.7688
48335,Mitchell County,Texas,0.6213
48337,Montague County,Texas,0.5841
48339,Montgomery County,Texas,0.3914
48341,Moore County,Texas,0.699
48343,Morris County,Texas,0.7299
48345,Motley County,Texas,0.7003
48347,Nacogdoches County,Texas,0.9822
48349,Navarro County,Texas,0.9662
48351,Newton County,Texas,0.7207
48353,Nolan County,Texas,0.8866
48355,Nueces County,Texas,0.8363
48357,Ochiltree County,Texas,0.5787
48359,Oldham County,Texas,0.4322
48361,Orange County,Texas,0.5812
48363,Palo Pinto County,Texas,0.8799
48365,Panola County,Texas,0.6952
48367,Parker County,Texas,0.2561
48369,Parmer County,Texas,0.7576
48371,Pecos County,Texas,0.8213
48373,Polk County,Texas,0.9121
48375,Potter County,Texas,0.9248
48377,Presidio County,Texas,0.9981
48379,Rains County,Texas,0.4016
48381,Randall County,Texas,0.2204
48383,Reagan County,Texas,0.4806
48385,Real County,Texas,0.7169
48387,Red River County,Texas,0.565
48389,Reeves County,Texas,0.7803
48391,Refugio County,Texas,0.9414
48393,Roberts County,Texas,0.0911
48395,Robertson County,Texas,0.7529
48397,Rockwall County,Texas,0.1124
48399,Runnels County,Texas,0.5449
48401,Rusk County,Texas,0.7965
48403,Sabine County,Texas,0.5309
48405,San Augustine County,Texas,0.8889
48407,San Jacinto County,Texas,0.6869
48409,San Patricio County,Texas,0.8309
48411,San Saba County,Texas,0.7315
48413,Schleicher County,Texas,0.5857
48415,Scurry County,Texas,0.6994
48417,Shackelford County,Texas,0.685
48419,Shelby County,Texas,0.9522
48421,Sherman County,Texas,0.4611
48423,Smith County,Texas,0.7462
48425,Somervell County,Texas,0.5605
48427,Starr County,Texas,0.9815
48429,Stephens County,Texas,0.885
48431,Sterling County,Texas,0.4127
48433,Stonewall County,Texas,0.3236
48435,Sutton County,Texas,0.6041
48437,Swisher County,Texas,0.9701
48439,Tarrant County,Texas,0.5475
48441,Taylor County,Texas,0.6933
48443,Terrell County,Texas,0.4713
48445,Terry County,Texas,0.9876
48447,Throckmorton County,Texas,0.2678
48449,Titus County,Texas,0.8901
48451,Tom Green County,Texas,0.6643
48453,Travis County,Texas,0.3812
48455,Trinity County,Texas,0.8016
48457,Tyler County,Texas,0.8834
48459,Upshur County,Texas,0.5898
48461,Upton County,Texas,0.6519
48463,Uvalde County,Texas,0.9548
48465,Val Verde County,Texas,0.9678
48467,Van Zandt County,Texas,0.5589
48469,Victoria County,Texas,0.7834
48471,Walker County,Texas,0.6997
48473,Waller County,Texas,0.8331
48475,Ward County,Texas,0.6494
48477,Washington County,Texas,0.7312
48479,Webb County,Texas,0.9497
48481,Wharton County,Texas,0.8758
48483,Wheeler County,Texas,0.6962
48485,Wichita County,Texas,0.8166
48487,Wilbarger County,Texas,0.9083
48489,Willacy County,Texas,0.9892
48491,Williamson County,Texas,0.2016
48493,Wilson County,Texas,0.4436
48495,Winkler County,Texas,0.6541
48497,Wise County,Texas,0.5768
48499,Wood County,Texas,0.6322
48501,Yoakum County,Texas,0.492
48503,Young County,Texas,0.5532
48505,Zapata County,Texas,0.9895
48507,Zavala County,Texas,0.9987
49001,Beaver County,Utah,0.2522
49003,Box Elder County,Utah,0.1592
49005,Cache County,Utah,0.3201
49007,Carbon County,Utah,0.5615
49009,Daggett County,Utah,0.0755
49011,Davis County,Utah,0.0796
49013,Duchesne County,Utah,0.4822
49015,Emery County,Utah,0.2627
49017,Garfield County,Utah,0.4592
49019,Grand County,Utah,0.5213
49021,Iron County,Utah,0.4525
49023,Juab County,Utah,0.2331
49025,Kane County,Utah,0.1054
49027,Millard County,Utah,0.3554
49029,Morgan County,Utah,0.0003
49031,Piute County,Utah,0.2713
49033,Rich County,Utah,0.1971
49035,Salt Lake County,Utah,0.3229
49037,San Juan County,Utah,0.9752
49039,Sanpete County,Utah,0.6019
49041,Sevier County,Utah,0.3261
49043,Summit County,Utah,0.05
49045,Tooele County,Utah,0.3143
49047,Uintah County,Utah,0.4838
49049,Utah County,Utah,0.278
49051,Wasatch County,Utah,0.0643
49053,Washington County,Utah,0.4143
49055,Wayne County,Utah,0.2908
49057,Weber County,Utah,0.4271
50001,Addison County,Vermont,0.0965
50003,Bennington County,Vermont,0.2924
50005,Caledonia County,Vermont,0.2672
50007,Chittenden County,Vermont,0.1831
50009,Essex County,Vermont,0.2067
50011,Franklin County,Vermont,0.1111
50013,Grand Isle County,Vermont,0.0025
50015,Lamoille County,Vermont,0.1309
50017,Orange County,Vermont,0.172
50019,Orleans County,Vermont,0.4258
50021,Rutland County,Vermont,0.2787
50023,Washington County,Vermont,0.1752
50025,Windham County,Vermont,0.3054
50027,Windsor County,Vermont,0.128
51001,Accomack County,Virginia,0.8025
51003,Albemarle County,Virginia,0.1732
51510,Alexandria City,Virginia,0.2003
51005,Alleghany County,Virginia,0.4462
51007,Amelia County,Virginia,0.3166
51009,Amherst County,Virginia,0.4682
51011,Appomattox County,Virginia,0.3637
51013,Arlington County,Virginia,0.1401
51015,Augusta County,Virginia,0.149
51017,Bath County,Virginia,0.2471
51019,Bedford County,Virginia,0.0984
51021,Bland County,Virginia,0.3449
51023,Botetourt County,Virginia,0.0414
51520,Bristol City,Virginia,0.751
51025,Brunswick County,Virginia,0.8955
51027,Buchanan County,Virginia,0.7545
51029,Buckingham County,Virginia,0.7901
51530,Buena Vista City,Virginia,0.3242
51031,Campbell County,Virginia,0.2615
51033,Caroline County,Virginia,0.3481
51035,Carroll County,Virginia,0.3369
51036,Charles City County,Virginia,0.2366
51037,Charlotte County,Virginia,0.7057
51540,Charlottesville City,Virginia,0.4092
51550,Chesapeake City,Virginia,0.2592
51041,Chesterfield County,Virginia,0.1799
51043,Clarke County,Virginia,0.1131
51570,Colonial Heights City,Virginia,0.5685
51580,Covington City,Virginia,0.4634
51045,Craig County,Virginia,0.0745
51047,Culpeper County,Virginia,0.4882
51049,Cumberland County,Virginia,0.5831
51590,Danville City,Virginia,0.9589
51051,Dickenson County,Virginia,0.6806
51053,Dinwiddie County,Virginia,0.4182
51595,Emporia City,Virginia,0.9567
51057,Essex County,Virginia,0.5634
51059,Fairfax County,Virginia,0.1876
51600,Fairfax City,Virginia,0.2411
51610,Falls Church City,Virginia,0.1389
51061,Fauquier County,Virginia,0.0287
51063,Floyd County,Virginia,0.1115
51065,Fluvanna County,Virginia,0.0631
51067,Franklin County,Virginia,0.401
51620,Franklin City,Virginia,0.7175
51069,Frederick County,Virginia,0.1822
51630,Fredericksburg City,Virginia,0.5631
51640,Galax City,Virginia,0.9838
51071,Giles County,Virginia,0.2742
51073,Gloucester County,Virginia,0.0366
51075,Goochland County,Virginia,0.0459
51077,Grayson County,Virginia,0.6459
51079,Greene County,Virginia,0.1631
51081,Greensville County,Virginia,0.814
51083,Halifax County,Virginia,0.6723
51650,Hampton City,Virginia,0.6675
51085,Hanover County,Virginia,0.0156
51660,Harrisonburg City,Virginia,0.793
51087,Henrico County,Virginia,0.2573
51089,Henry County,Virginia,0.8857
51091,Highland County,Virginia,0.065
51670,Hopewell City,Virginia,0.9408
51093,Isle Of Wight County,Virginia,0.3392
51095,James City County,Virginia,0.115
51097,King And Queen County,Virginia,0.3245
51099,King George County,Virginia,0.0159
51101,King William County,Virginia,0.0357
51103,Lancaster County,Virginia,0.1583
51105,Lee County,Virginia,0.8073
51678,Lexington City,Virginia,0.3226
